"driver_number","driver_name","driver_abb","driver_total_seasons","driver_season_rank","driver_season_points","driver_season_gps","driver_season_wins","driver_season_podiums","driver_season_poles","driver_season_fastlaps","driver_season_leadlaps","driver_career_wins_avg","driver_career_podiums_avg","driver_career_poles","driver_career_fastlaps","driver_career_gps","driver_career_season","team_name","team_season_wins","team_season_podiums","team_season_poles","team_season_fastlaps","team_season_leadlaps","team_season_points","team_average_wins","team_average_podiums","team_total_gps","team_seasons","circuit_country","circuit_name","circuit_length","circuit_temp","circuit_rain","quali_pos","quali_time","race_pos"
22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,9,72.082,15
11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,20,73.85,16
27,"N HULKENBERG","HUL",12,14,9,15,0,0,0,0,0,0.0,0.0,1,2,196,12,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,18,73.279,17
2,"L SARGEANT","SAR",1,19,0,15,0,0,0,0,0,0.0,0.0,0,0,14,1,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,16,73.113,18
20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,17,73.27,19
18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,14,72.623,20
1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,1,72.272,1
44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,5,72.818,2
63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,12,73.447,3
11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,11,73.334,4
55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,2,72.734,5
18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,6,72.994,6
14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,9,73.507,7
31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,7,73.083,8
24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,13,73.521,9
10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,4,72.816,10
16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,19,74.079,11
22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,15,74.477,12
81,"O PIASTRI","PIA",1,12,36,15,0,0,0,1,1,0.0,0.0,0,0,14,1,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,10,73.682,13
21,"N DE VRIES","DEV",2,21,0,10,0,0,0,0,0,0.0,0.0,0,0,11,2,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,14,74.083,14
27,"N HULKENBERG","HUL",12,14,9,15,0,0,0,0,0,0.0,0.0,1,2,196,12,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,8,73.229,15
23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,18,74.063,16
4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,3,72.792,17
20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,17,74.042,18
77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,16,73.977,19
2,"L SARGEANT","SAR",1,19,0,15,0,0,0,0,0,0.0,0.0,0,0,14,1,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,20,74.699,20
1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,1,85.858,1
14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,3,87.286,2
44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,4,87.627,3
16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,11,80.615,4
55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,8,89.294,5
11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,12,80.959,6
23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,10,78.725,7
31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,6,87.945,8
18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,13,81.484,9
77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,15,81.821,10
81,"O PIASTRI","PIA",1,12,36,15,0,0,0,1,1,0.0,0.0,0,0,14,1,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,9,91.349,11
10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,17,82.886,12
4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,7,88.046,13
22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,16,82.746,14
27,"N HULKENBERG","HUL",12,14,9,15,0,0,0,0,0,0.0,0.0,1,2,196,12,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,2,87.102,15
24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,20,83.342,16
20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,14,81.678,17
21,"N DE VRIES","DEV",2,21,0,10,0,0,0,0,0,0.0,0.0,0,0,11,2,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,18,83.137,18
63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,5,87.893,19
2,"L SARGEANT","SAR",1,19,0,15,0,0,0,0,0,0.0,0.0,0,0,14,1,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,19,83.337,20
1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Austria","Red Bull Ring",4318,22.398,0.0196078,1,64.391,1
16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Austria","Red Bull Ring",4318,22.398,0.0196078,2,64.439,2
11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Austria","Red Bull Ring",4318,22.398,0.0196078,15,126.688,3
4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Austria","Red Bull Ring",4318,22.398,0.0196078,4,64.658,4
14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Austria","Red Bull Ring",4318,22.398,0.0196078,7,64.911,5
55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Austria","Red Bull Ring",4318,22.398,0.0196078,3,64.581,6
63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Austria","Red Bull Ring",4318,22.398,0.0196078,11,65.428,7
44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Austria","Red Bull Ring",4318,22.398,0.0196078,5,64.819,8
18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Austria","Red Bull Ring",4318,22.398,0.0196078,6,64.893,9
10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Austria","Red Bull Ring",4318,22.398,0.0196078,9,65.17,10
23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Austria","Red Bull Ring",4318,22.398,0.0196078,10,65.823,11
24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Austria","Red Bull Ring",4318,22.398,0.0196078,17,65.818,12
2,"L SARGEANT","SAR",1,19,0,15,0,0,0,0,0,0.0,0.0,0,0,14,1,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Austria","Red Bull Ring",4318,22.398,0.0196078,18,65.948,13
31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Austria","Red Bull Ring",4318,22.398,0.0196078,12,65.453,14
77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Austria","Red Bull Ring",4318,22.398,0.0196078,14,65.68,15
81,"O PIASTRI","PIA",1,12,36,15,0,0,0,1,1,0.0,0.0,0,0,14,1,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Austria","Red Bull Ring",4318,22.398,0.0196078,13,65.605,16
21,"N DE VRIES","DEV",2,21,0,10,0,0,0,0,0,0.0,0.0,0,0,11,2,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Austria","Red Bull Ring",4318,22.398,0.0196078,20,65.974,17
20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Austria","Red Bull Ring",4318,22.398,0.0196078,19,65.971,18
22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Austria","Red Bull Ring",4318,22.398,0.0196078,16,65.784,19
27,"N HULKENBERG","HUL",12,14,9,15,0,0,0,0,0,0.0,0.0,1,2,196,12,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Austria","Red Bull Ring",4318,22.398,0.0196078,8,65.09,20
1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"UK","Silverstone Circuit",5901,21.4735,0.0,1,86.72,1
4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"UK","Silverstone Circuit",5901,21.4735,0.0,2,86.961,2
44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"UK","Silverstone Circuit",5901,21.4735,0.0,7,87.211,3
81,"O PIASTRI","PIA",1,12,36,15,0,0,0,1,1,0.0,0.0,0,0,14,1,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"UK","Silverstone Circuit",5901,21.4735,0.0,3,87.092,4
63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"UK","Silverstone Circuit",5901,21.4735,0.0,6,87.155,5
11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"UK","Silverstone Circuit",5901,21.4735,0.0,16,89.968,6
14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"UK","Silverstone Circuit",5901,21.4735,0.0,9,87.659,7
23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"UK","Silverstone Circuit",5901,21.4735,0.0,8,87.53,8
16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"UK","Silverstone Circuit",5901,21.4735,0.0,4,87.136,9
55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"UK","Silverstone Circuit",5901,21.4735,0.0,5,87.148,10
2,"L SARGEANT","SAR",1,19,0,15,0,0,0,0,0,0.0,0.0,0,0,14,1,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"UK","Silverstone Circuit",5901,21.4735,0.0,14,89.031,11
77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"UK","Silverstone Circuit",5901,21.4735,0.0,15,89.798,12
27,"N HULKENBERG","HUL",12,14,9,15,0,0,0,0,0,0.0,0.0,1,2,196,12,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"UK","Silverstone Circuit",5901,21.4735,0.0,11,88.896,13
18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"UK","Silverstone Circuit",5901,21.4735,0.0,12,88.935,14
24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"UK","Silverstone Circuit",5901,21.4735,0.0,18,90.123,15
22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"UK","Silverstone Circuit",5901,21.4735,0.0,17,90.025,16
21,"N DE VRIES","DEV",2,21,0,10,0,0,0,0,0,0.0,0.0,0,0,11,2,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"UK","Silverstone Circuit",5901,21.4735,0.0,19,90.513,17
10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"UK","Silverstone Circuit",5901,21.4735,0.0,10,87.689,18
20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"UK","Silverstone Circuit",5901,21.4735,0.0,20,92.378,19
31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"UK","Silverstone Circuit",5901,21.4735,0.0,13,88.956,20
1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Hungary","Hungaroring",4381,28.8085,0.0,2,76.612,1
4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Hungary","Hungaroring",4381,28.8085,0.0,3,76.694,2
11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Hungary","Hungaroring",4381,28.8085,0.0,9,77.045,3
44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Hungary","Hungaroring",4381,28.8085,0.0,1,76.609,4
81,"O PIASTRI","PIA",1,12,36,15,0,0,0,1,1,0.0,0.0,0,0,14,1,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Hungary","Hungaroring",4381,28.8085,0.0,4,76.905,5
63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Hungary","Hungaroring",4381,28.8085,0.0,18,79.027,6
16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Hungary","Hungaroring",4381,28.8085,0.0,6,76.992,7
55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Hungary","Hungaroring",4381,28.8085,0.0,11,77.703,8
14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Hungary","Hungaroring",4381,28.8085,0.0,8,77.035,9
18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Hungary","Hungaroring",4381,28.8085,0.0,14,78.144,10
23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Hungary","Hungaroring",4381,28.8085,0.0,16,78.917,11
77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Hungary","Hungaroring",4381,28.8085,0.0,7,77.034,12
3,"D RICCIARDO","RIC",13,22,0,2,0,0,0,0,0,0.03,0.14,3,16,234,13,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Hungary","Hungaroring",4381,28.8085,0.0,13,78.002,13
27,"N HULKENBERG","HUL",12,14,9,15,0,0,0,0,0,0.0,0.0,1,2,196,12,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Hungary","Hungaroring",4381,28.8085,0.0,10,77.186,14
22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Hungary","Hungaroring",4381,28.8085,0.0,17,78.919,15
24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Hungary","Hungaroring",4381,28.8085,0.0,5,76.971,16
20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Hungary","Hungaroring",4381,28.8085,0.0,19,79.206,17
2,"L SARGEANT","SAR",1,19,0,15,0,0,0,0,0,0.0,0.0,0,0,14,1,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Hungary","Hungaroring",4381,28.8085,0.0,20,79.248,18
31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Hungary","Hungaroring",4381,28.8085,0.0,12,77.841,19
10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Hungary","Hungaroring",4381,28.8085,0.0,15,78.217,20
1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Belgium","Circuit de Spa-Francorchamps",7004,17.8733,0.0733333,1,106.168,1
11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Belgium","Circuit de Spa-Francorchamps",7004,17.8733,0.0733333,3,107.045,2
16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Belgium","Circuit de Spa-Francorchamps",7004,17.8733,0.0733333,2,106.988,3
44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Belgium","Circuit de Spa-Francorchamps",7004,17.8733,0.0733333,4,107.087,4
14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Belgium","Circuit de Spa-Francorchamps",7004,17.8733,0.0733333,9,107.843,5
63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Belgium","Circuit de Spa-Francorchamps",7004,17.8733,0.0733333,8,107.805,6
4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Belgium","Circuit de Spa-Francorchamps",7004,17.8733,0.0733333,7,107.669,7
31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Belgium","Circuit de Spa-Francorchamps",7004,17.8733,0.0733333,15,116.372,8
18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Belgium","Circuit de Spa-Francorchamps",7004,17.8733,0.0733333,10,108.841,9
22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Belgium","Circuit de Spa-Francorchamps",7004,17.8733,0.0733333,11,113.148,10
